start;end;actor;recp;bp_actor;bp_recp;label;int_bc;val_actor;val_recp;intention;audio_info
00:33:42;00:33:42;fg;jc;"haende;bauch";"ruecken;huefte;beine;gesaess";tra;str;pos;neg;ja;nar
00:33:43;00:33:44;jc;fg;haende;brust;weg;wea;neg;neg;ja;
00:36:20;00:36:20;man;man;haende;ruecken;ans;wea;pos;pos;ja;
00:42:01;00:43:03;bb;fg;ruecken;ruecken;nah;wea;spos;spos;ja;aud
00:43:26;00:43:27;jc;woman;"arme;brust;schultern;ruecken";"kopf;arme;brust;ruecken;schultern";hug;wea;pos;pos;ja;
00:44:48;00:44:48;dt;man;haende;ruecken;sb;wea;pos;pos;nein;
00:45:12;00:45:13;dt;fg;haende;schultern;lag;str;pos;pos;ja;nar
00:45:14;00:45:14;dt;fg;haende;schultern;lag;str;pos;pos;ja;
00:46:23;00:46:24;fg;man;haende;schultern;lag;str;pos;spos;ja;
00:46:25;00:46:28;fg;man;"haende;schultern;arme";"brust;bauch;arme";tra;str;pos;spos;ja;nar
00:46:29;00:46:30;fg;man;"haende;schultern;arme";"brust;bauch;arme";tra;str;pos;spos;ja;
00:46:30;00:46:43;fg;man;"haende;schultern;arme";"brust;bauch;arme";tra;str;pos;spos;ja;nar
00:46:44;00:46:44;fg;man;haende;brust ;lag;wea;pos;spos;ja;nar
00:46:49;00:46:53;fg;man;"haende;schultern;arme";"brust;bauch;arme";tra;str;pos;spos;ja;
00:46:58;00:46:59;fg;man;"haende;fuese";"schultern;gesae·";lag;str;pos;neg;ja;
00:47:00;00:47:00;fg;man;"haende;fue·e";"brust;gesae·";lag;str;pos;pos;ja;
00:47:21;00:47:24;fg;dt;"haende;brust;kopf;arme";"brust;arme;huefte";lie;wea;pos;neg;ja;
00:47:24;00:47:25;dt;fg;"arme;brust;kopf";"haende;brust;hÅuefte";weg;str;neg;neg;ja;
00:47:26;00:47:31;fg;dt;"haende;arme";bauch;klei;wea;pos;neg;ja;nar
00:47:31;00:47:32;dt;fg;"haende;arme";"brust;arme";weg;str;sneg;neg;ja;aud
00:47:33;00:47:33;fg;dt;haende;arme;fes;wea;pos;sneg;ja;
00:47:33;00:47:33;dt;fg;haende;brust;weg;str;sneg;neg;ja;aud
00:47:34;00:47:35;fg;dt;"haende;brust;arme";brust;rin;wea;pos;neg;ja;
00:47:34;00:47:35;dt;fg;brust;"haende;brust;arme";rin;wea;neg;pos;ja;
00:47:35;00:47:36;fg;dt;haende;brust;lag;str;pos;sneg;ja;nar
00:47:36;00:47:40;fg;dt;"schultern;arme";"arme;huefte;brust;bauch;beine";tra;str;pos;sneg;ja;
00:47:46;00:47:50;fg;dt;"schultern;arme";"arme;huefte;brust;bauch;beine";tra;str;pos;sneg;ja;
00:47:50;00:47:51;fg;dt;arme;beine;lag;wea;neg;sneg;nein;
00:47:58;00:47:58;fg;dt;haende;haende;zie;str;pos;sneg;ja;"nar;aud"
00:47:58;00:48:00;fg;dt;haende;haende;zie;str;pos;sneg;ja;"nar;aud"
00:48:01;00:48:04;fg;dt;"schultern;arme";"brust;bauch;arme;beine";tra;str;pos;sneg;ja;nar
00:48:05;00:48:06;fg;dt;"schultern;arme";bauch;tra;str;pos;sneg;ja;
00:48:07;00:48:08;fg;dt;"schultern;arme";bauch;tra;str;pos;sneg;ja;
00:48:09;00:48:15;fg;dt;"schultern;arme";"bauch;brust;beine;arme;huefte";tra;str;pos;sneg;ja;
00:48:16;00:48:17;fg;dt;"arme;haende";"beine;bauch";lag;str;pos;sneg;ja;nar
00:48:18;00:48:18;dt;fg;haende;arme;fes;wea;sneg;neg;ja;nar
00:48:19;00:48:19;dt;fg;haende;brust;fes;wea;sneg;neg;ja;
00:48:19;00:48:21;dt;fg;haende;arme;fes;wea;sneg;neg;ja;
00:48:21;00:48:25;dt;fg;haende;schultern;fes;str;sneg;neg;ja;
00:48:25;00:48:28;dt;fg;haende;schultern;fes;str;sneg;neg;ja;
00:48:48;00:48:49;fg;bb;haende;schultern;tae;wea;pos;pos;ja;
00:49:22;00:49:25;fg;bb;"schultern;haende";"haende;ruecken";lag;str;pos;pos;ja;
00:49:25;00:49:31;fg;bb;"hals;schultern;arme;bauch;ruecken";"ruecken;haende;arme;beine;huefte";tra;str;spos;spos;ja;nar
00:49:31;00:49:33;fg;bb;"hals;schultern;arme;bauch;ruecken";"ruecken;haende;arme;beine;huefte";tra;str;spos;spos;ja;
00:49:34;00:49:34;fg;bb;"hals;schultern;arme;bauch;ruecken";"ruecken;haende;arme;beine;huefte";tra;str;spos;spos;ja;
00:49:34;00:49:36;fg;bb;"hals;schultern;arme;bauch;ruecken";"ruecken;haende;arme;beine;huefte";tra;str;spos;spos;ja;
00:49:41;00:49:56;fg;bb;"hals;schultern;arme;bauch;ruecken";"ruecken;haende;arme;beine;huefte";tra;str;spos;spos;ja;nar
00:50:04;00:50:27;fg;bb;"hals;schultern;arme;bauch;ruecken";"ruecken;haende;arme;beine;huefte";tra;str;spos;spos;ja;nar
00:50:27;00:50:59;bb;fg;haende;schultern;arm;wea;spos;spos;ja;
00:52:04;00:52:05;man;dt;haende;haende;zieh;wea;pos;neg;ja;nar
00:52:05;00:52:05;man;dt;haende;haende;zieh;wea;pos;neg;ja;nar
00:52:06;00:52:07;man;dt;haende;haende;zieh;wea;pos;neg;ja;nar
00:52:07;00:52:10;man;dt;"haende;arme";ruecken;lag;str;pos;neg;ja;
00:52:10;00:52:20;man;dt;"haende;arme;schultern;bauch";"arme:bauch;huefte;ruecken;beine";tra;str;pos;sneg;ja;nar
00:55:10;00:55:14;man;fg;haende;haende;haes;wea;pos;pos;ja;
00:55:51;00:55:52;woman;fg;haende;schultern;klop;wea;neg;neg;ja;
00:55:53;00:55:56;woman;fg;haende;"arme;ruecken";fueh;wea;neg;neg;ja;nar 
00:55:57;00:55:57;woman;fg;haende;arme;tae;wea;neg;neg;ja;
00:56:01;00:56:02;man;fg;haende;huefte;weg;wea;pos;neg;ja;
00:56:03;00:56:04;man;fg;haende;ruecken;fueh;wea;pos;neg;ja;
00:56:04;00:56:05;man;fg;haende;ruecken;fueh;wea;pos;neg;ja;
